time_seconds,frame_30fps,prop_pos_m,prop_vel_m_s,yaw_tt_deg,roll_deg,pitch_deg,yaw_mb_deg,surge_mm,sway_mm,heave_mm,act1_mm,act2_mm,act3_mm,act4_mm,act5_mm,act6_mm
-7.01667,-210.5,9.57608,1.61018,90,0,0,0,0,-62.793,917.83,3103.1,3129.55,3166.2,3113.7,3150.54,3176.59
-7.00833,-210.25,9.58958,1.6143,90,0,0,0,0,-64.3867,924.754,3107.78,3134.86,3172.37,3118.64,3156.35,3183.01
-7,-210,9.60312,1.61844,90,0,0,0,0,-65.999,931.191,3112.07,3139.78,3178.17,3123.18,3161.77,3189.05
-6.99167,-209.75,9.61669,1.62255,90,0,0,0,0,-67.6299,937.14,3115.96,3144.31,3183.59,3127.33,3166.82,3194.72
-6.98333,-209.5,9.6303,1.62664,90.0001,0,0,0,0,-69.2795,942.597,3119.44,3148.46,3188.63,3131.08,3171.47,3200.02
-6.975,-209.25,9.64394,1.63076,90.0001,0,0,-6.83E-06,0,-70.9476,947.561,3122.53,3152.21,3193.29,3134.43,3175.75,3204.93
-6.96667,-209,9.65761,1.63488,90.0001,0,0,0,0,-72.6405,952.029,3125.2,3155.56,3197.57,3137.37,3179.63,3209.48
-6.95833,-208.75,9.67132,1.63897,90.0001,0,0,0,0,-74.3458,956.002,3127.46,3158.51,3201.47,3139.92,3183.13,3213.63
-6.95,-208.5,9.68507,1.64311,90.0001,0,0,-6.83E-06,0,-76.0759,959.478,3129.32,3161.06,3204.98,3142.05,3186.23,3217.41
-6.94167,-208.25,9.69885,1.6472,90.0002,0,0,0,0,-77.8247,962.458,3130.76,3163.22,3208.1,3143.78,3188.94,3220.81
-6.93333,-208,9.71266,1.65129,90.0002,0,0,0,0,-79.592,964.942,3131.79,3164.97,3210.84,3145.1,3191.26,3223.83
-6.925,-207.75,9.7265,1.65539,90.0002,0,0,0,0,-81.3779,966.931,3132.41,3166.32,3213.2,3146.02,3193.19,3226.47
-6.91667,-207.5,9.74039,1.65948,90.0003,0,0,0,0,-83.1825,968.424,3132.61,3167.27,3215.17,3146.52,3194.73,3228.72
-6.90833,-207.25,9.7543,1.66357,90.0003,0,0,0,0,-85.0056,969.421,3132.41,3167.82,3216.75,3146.62,3195.87,3230.59
-6.9,-207,9.76825,1.66766,90.0003,0,0,-6.83E-06,0,-86.8474,969.923,3131.79,3167.97,3217.95,3146.31,3196.63,3232.09
-6.89167,-206.75,9.78223,1.67176,90.0004,0,0,0,0,-88.7139,969.931,3130.75,3167.72,3218.77,3145.59,3196.99,3233.21
-6.88333,-206.5,9.79625,1.6758,90.0004,0,0,0,0,-90.5929,969.448,3129.31,3167.07,3219.2,3144.47,3196.97,3233.94
-6.875,-206.25,9.8103,1.67992,90.0005,0,0,-6.83E-06,0,-92.4904,968.475,3127.45,3166.03,3219.26,3142.94,3196.55,3234.31
-6.86667,-206,9.82438,1.68399,90.0005,0,0,0,0,-94.4128,967.016,3125.19,3164.59,3218.94,3141.01,3195.76,3234.3
-6.85833,-205.75,9.8385,1.68808,90.0005,0,0,0,0,-96.3476,965.075,3122.52,3162.76,3218.25,3138.68,3194.58,3233.93
-6.85,-205.5,9.85265,1.69217,90.0006,0,0,0,0,-98.3009,962.657,3119.46,3160.55,3217.19,3135.96,3193.03,3233.19
-6.84167,-205.25,9.86684,1.6962,90.0007,0,0,0,0,-100.279,959.767,3115.99,3157.95,3215.77,3132.84,3191.11,3232.09
-6.83333,-205,9.88106,1.70029,90.0007,0,0,0,0,-102.27,956.412,3112.14,3154.98,3213.99,3129.34,3188.83,3230.65
-6.825,-204.75,9.89531,1.70431,90.0008,0,0,-6.83E-06,0,-104.279,952.598,3107.9,3151.63,3211.86,3125.47,3186.18,3228.85
-6.81667,-204.5,9.9096,1.70838,90.0008,0,0,-6.83E-06,0,-106.307,948.334,3103.29,3147.93,3209.38,3121.22,3183.19,3226.72
-6.80833,-204.25,9.92392,1.71248,90.0009,0,0,-6.83E-06,0,-108.359,943.628,3098.3,3143.87,3206.57,3116.61,3179.85,3224.26
-6.8,-204,9.93827,1.7165,90.001,0,0,0,0.00155029,-110.418,938.49,3092.96,3139.46,3203.44,3111.64,3176.17,3221.48
-6.79167,-203.75,9.95266,1.72059,90.001,0,0,0,0.00155029,-112.502,932.931,3087.25,3134.72,3199.98,3106.33,3172.17,3218.38
-6.78333,-203.5,9.96708,1.72464,90.0011,0,0,0,0.00155029,-114.604,926.962,3081.21,3129.64,3196.22,3100.67,3167.86,3214.99
-6.775,-203.25,9.98154,1.72866,90.0012,0,0,0,0.00155029,-116.725,920.596,3074.83,3124.25,3192.17,3094.69,3163.24,3211.3
-6.76667,-203,9.99603,1.73271,90.0013,0,0,0,0.00155029,-118.858,913.846,3068.13,3118.56,3187.83,3088.4,3158.32,3207.34
-6.75833,-202.75,10.0106,1.73675,90.0014,0,0,0,0.00155029,-121.01,906.727,3061.13,3112.58,3183.21,3081.81,3153.13,3203.11
-6.75,-202.5,10.0251,1.74078,90.0014,0,0,0,0.00155029,-123.18,899.253,3053.82,3106.31,3178.34,3074.93,3147.67,3198.62
-6.74167,-202.25,10.0397,1.74482,90.0015,0,0,0,0.00155029,-125.369,891.442,3046.24,3099.78,3173.23,3067.77,3141.96,3193.9
-6.73333,-202,10.0543,1.74887,90.0016,0,0,0,0.00310058,-127.57,883.31,3038.39,3093,3167.88,3060.35,3136,3188.95
-6.725,-201.75,10.069,1.75287,90.0017,0,0,0,0.00310058,-129.797,874.875,3030.28,3085.98,3162.32,3052.68,3129.83,3183.8
-6.71667,-201.5,10.0837,1.75692,90.0018,0,0,0,0.00465088,-132.035,866.156,3021.93,3078.74,3156.56,3044.79,3123.45,3178.45
-6.70833,-201.25,10.0984,1.76094,90.0019,0,0,0,0.00465088,-134.293,857.172,3013.37,3071.3,3150.62,3036.68,3116.87,3172.92
-6.7,-201,10.1132,1.76494,90.002,0,0,0,0.00465088,-136.562,847.944,3004.61,3063.68,3144.52,3028.37,3110.12,3167.23
-6.69167,-200.75,10.1279,1.76896,90.0021,0,0,0,0.00620117,-138.85,838.492,2995.65,3055.88,3138.26,3019.89,3103.22,3161.4
-6.68333,-200.5,10.1428,1.77296,90.0022,0,0,0,0.00620117,-141.157,828.839,2986.53,3047.93,3131.88,3011.24,3096.18,3155.45
-6.675,-200.25,10.1576,1.77698,90.0023,0,0,0,0.00620117,-143.476,819.007,2977.27,3039.85,3125.38,3002.46,3089.01,3149.39
-6.66667,-200,10.1725,1.78098,90.0024,0,0,0,0.00620117,-145.814,809.017,2967.87,3031.66,3118.79,2993.55,3081.75,3143.24
-6.65833,-199.75,10.1874,1.78498,90.0025,0,0,0,0.00620117,-148.171,798.894,2958.35,3023.37,3112.13,2984.53,3074.4,3137.02
-6.65,-199.5,10.2024,1.78901,90.0026,0,0,0,0.00775146,-150.54,788.66,2948.75,3015.01,3105.4,2975.43,3066.98,3130.75
-6.64167,-199.25,10.2174,1.79298,90.0028,0,0,0,0.00775146,-152.927,778.339,2939.08,3006.59,3098.65,2966.27,3059.53,3124.44
-6.63333,-199,10.2324,1.79698,90.0029,0,0,0,0.00775146,-155.333,767.957,2929.34,2998.13,3091.87,2957.05,3052.04,3118.13
-6.625,-198.75,10.2475,1.80098,90.003,0,0,-6.83E-06,0.00775146,-157.752,757.535,2919.58,2989.65,3085.09,2947.81,3044.55,3111.82
-6.61667,-198.5,10.2626,1.80496,90.0031,0,0,0,0.00930175,-160.182,747.1,2909.81,2981.18,3078.33,2938.57,3037.07,3105.53
-6.60833,-198.25,10.2777,1.80896,90.0032,0,0,0,0.00930175,-162.632,736.674,2900.04,2972.72,3071.61,2929.33,3029.62,3099.28
-6.6,-198,10.2929,1.81293,90.0034,0,0,0,0.00930175,-165.1,726.281,2890.29,2964.31,3064.95,2920.12,3022.22,3093.09
-6.59167,-197.75,10.308,1.81691,90.0035,0,0,0,0.010852,-167.58,715.946,2880.59,2955.95,3058.35,2910.97,3014.88,3086.98
-6.58333,-197.5,10.3233,1.82086,90.0036,0,0,0,0.010852,-170.073,705.691,2870.95,2947.66,3051.85,2901.88,3007.63,3080.96
-6.575,-197.25,10.3385,1.82482,90.0038,0,0,0,0.010852,-172.585,695.54,2861.39,2939.47,3045.46,2892.88,3000.49,3075.06
-6.56667,-197,10.3538,1.82879,90.0039,0,0,-6.83E-06,0.0124023,-175.109,685.515,2851.92,2931.39,3039.19,2883.98,2993.46,3069.28
-6.55833,-196.75,10.3691,1.83272,90.004,0,0,0,0.0124023,-177.651,675.638,2842.58,2923.44,3033.06,2875.2,2986.56,3063.65
-6.55,-196.5,10.3845,1.83672,90.0042,0,0,0,0.0139526,-180.206,665.932,2833.36,2915.63,3027.09,2866.56,2979.82,3058.17
-6.54167,-196.25,10.3999,1.84068,90.0043,0,0,0,0.0139526,-182.773,656.416,2824.3,2907.98,3021.28,2858.07,2973.24,3052.87
-6.53333,-196,10.4153,1.84463,90.0045,0,0,0,0.0139526,-185.359,647.11,2815.39,2900.51,3015.66,2849.75,2966.85,3047.75
-6.525,-195.75,10.4308,1.84861,90.0046,0,0,0,0.0155029,-187.957,638.035,2806.67,2893.22,3010.24,2841.61,2960.64,3042.84
-6.51667,-195.5,10.4462,1.85251,90.0048,0,0,0,0.0155029,-190.568,629.208,2798.14,2886.13,3005.03,2833.67,2954.65,3038.13
-6.50833,-195.25,10.4618,1.85647,90.005,0,0,0,0.0170532,-193.197,620.649,2789.82,2879.26,3000.04,2825.94,2948.87,3033.65
-6.5,-195,10.4773,1.8604,90.0051,0,0,0,0.0170532,-195.839,612.373,2781.71,2872.62,2995.29,2818.44,2943.33,3029.41
-6.49167,-194.75,10.4929,1.86433,90.0053,0,0,0,0.0186035,-198.493,604.397,2773.84,2866.21,2990.78,2811.17,2938.03,3025.41
-6.48333,-194.5,10.5085,1.86826,90.0054,0,0,0,0.0186035,-201.16,596.736,2766.22,2860.06,2986.52,2804.14,2932.98,3021.67
-6.475,-194.25,10.5242,1.87216,90.0056,0,0,0,0.0201538,-203.845,589.405,2758.84,2854.16,2982.53,2797.37,2928.19,3018.19
-6.46667,-194,10.5399,1.87609,90.0058,0,0,0,0.0201538,-206.536,582.417,2751.74,2848.53,2978.8,2790.87,2923.67,3014.98
-6.45833,-193.75,10.5556,1.88,90.0059,0,0,-6.83E-06,0.0511596,-209.246,575.784,2744.91,2843.16,2975.38,2784.66,2919.41,3012.05
-6.45,-193.5,10.5713,1.88395,90.0061,0,0,0,0.139526,-211.968,569.519,2738.38,2838.04,2972.26,2778.76,2915.41,3009.43
-6.44167,-193.25,10.5871,1.88786,90.0063,0,0,0,0.286804,-214.709,563.632,2732.14,2833.18,2969.47,2773.18,2911.66,3007.1
-6.43333,-193,10.6029,1.89172,90.0065,0,0,0,0.491443,-217.456,558.134,2726.21,2828.57,2967,2767.93,2908.17,3005.08
-6.425,-192.75,10.6188,1.89565,90.0066,0,0,0,0.753442,-220.216,553.033,2720.6,2824.24,2964.86,2763.02,2904.96,3003.37
-6.41667,-192.5,10.6346,1.89951,90.0068,0,0,0,1.0697,-222.994,548.337,2715.31,2820.18,2963.06,2758.44,2902.02,3001.98
-6.40833,-192.25,10.6505,1.90342,90.007,0,0,0,1.44177,-225.778,544.055,2710.35,2816.4,2961.59,2754.21,2899.35,3000.91
-6.4,-192,10.6665,1.90735,90.0072,0,0,0,1.86965,-228.581,540.192,2705.72,2812.91,2960.47,2750.33,2896.97,3000.16
-6.39167,-191.75,10.6825,1.91123,90.0074,0,0,0,2.35024,-231.397,536.75,2701.42,2809.7,2959.69,2746.8,2894.88,2999.74
-6.38333,-191.5,10.6985,1.91511,90.0076,0,0,0,2.88354,-234.218,533.718,2697.45,2806.77,2959.23,2743.61,2893.06,2999.62
-6.375,-191.25,10.7145,1.91897,90.0078,0,0,0,3.46955,-237.058,531.09,2693.8,2804.11,2959.11,2740.76,2891.52,2999.82
-6.36667,-191,10.7306,1.92286,90.008,0,0,0,4.10827,-239.905,528.857,2690.46,2801.72,2959.3,2738.24,2890.23,3000.31
-6.35833,-190.75,10.7467,1.9267,90.0082,0,0,0,4.7966,-242.77,527.013,2687.43,2799.59,2959.8,2736.04,2889.21,3001.1
-6.35,-190.5,10.7628,1.93056,90.0084,0,0,0,5.53609,-245.641,525.549,2684.7,2797.72,2960.61,2734.15,2888.44,3002.17
-6.34167,-190.25,10.779,1.93444,90.0086,0,0,0,6.32674,-248.53,524.457,2682.26,2796.1,2961.72,2732.58,2887.92,3003.53
-6.33333,-190,10.7952,1.93828,90.0088,0,0,0,7.1639,-251.426,523.731,2680.12,2794.72,2963.12,2731.31,2887.64,3005.16
-6.325,-189.75,10.8114,1.94216,90.009,0,0,0,8.05067,-254.335,523.362,2678.26,2793.59,2964.8,2730.34,2887.6,3007.06
-6.31667,-189.5,10.8277,1.94602,90.0092,0,0,0,8.98549,-257.255,523.343,2676.69,2792.68,2966.76,2729.67,2887.79,3009.23
-6.30833,-189.25,10.844,1.94983,90.0094,0,0,0,9.96683,-260.189,523.667,2675.38,2792.01,2969,2729.28,2888.2,3011.65
-6.3,-189,10.8603,1.95369,90.0096,0,0,0,10.9947,-263.134,524.324,2674.34,2791.57,2971.5,2729.17,2888.84,3014.32
-6.29167,-188.75,10.8767,1.95751,90.0099,0,0,0,12.0675,-266.086,525.309,2673.57,2791.34,2974.27,2729.34,2889.7,3017.23
-6.28333,-188.5,10.8931,1.96134,90.0101,0,0,0,13.1868,-269.05,526.613,2673.06,2791.33,2977.28,2729.78,2890.76,3020.38
-6.275,-188.25,10.9095,1.96518,90.0103,0,0,6.83E-06,14.348,-272.027,528.228,2672.79,2791.53,2980.55,2730.48,2892.04,3023.77
-6.26667,-188,10.9259,1.969,90.0105,0,0,0,15.5541,-275.016,530.148,2672.77,2791.94,2984.06,2731.44,2893.52,3027.39
-6.25833,-187.75,10.9424,1.97281,90.0108,-3.05E-05,-1.41E-05,0,16.8036,-277.961,532.363,2673.03,2792.55,2987.77,2732.67,2895.17,3031.18
-6.25,-187.5,10.959,1.97662,90.011,-0.000122307,-5.66E-05,0,18.0935,-280.808,534.867,2673.59,2793.37,2991.66,2734.19,2896.99,3035.12
-6.24167,-187.25,10.9755,1.98044,90.0112,-0.000275833,-0.000127515,0,19.4267,-283.555,537.653,2674.44,2794.39,2995.72,2735.98,2898.97,3039.2
-6.23333,-187,10.9921,1.98425,90.0115,-0.00049152,-0.000227091,0,20.7987,-286.209,540.712,2675.57,2795.61,2999.94,2738.05,2901.1,3043.41
-6.225,-186.75,11.0087,1.98804,90.0117,-0.000769804,-0.000355454,0,22.2126,-288.776,544.036,2676.99,2797.02,3004.32,2740.38,2903.37,3047.74
-6.21667,-186.5,11.0253,1.99183,90.0119,-0.00111113,-0.000512757,0,23.6637,-291.244,547.619,2678.68,2798.62,3008.85,2742.97,2905.78,3052.2
-6.20833,-186.25,11.042,1.99564,90.0122,-0.00151595,-0.000699154,0,25.155,-293.619,551.452,2680.64,2800.4,3013.53,2745.82,2908.34,3056.77
-6.2,-186,11.0587,1.99939,90.0124,-0.00198471,-0.0009148,0,26.6836,-295.901,555.527,2682.86,2802.36,3018.35,2748.91,2911.02,3061.46
-6.19167,-185.75,11.0755,2.0032,90.0127,-0.00251787,-0.00115985,0,28.251,-298.096,559.838,2685.34,2804.49,3023.31,2752.24,2913.84,3066.26
-6.18333,-185.5,11.0922,2.00695,90.0129,-0.00311589,-0.00143446,0,29.854,-300.192,564.377,2688.06,2806.78,3028.39,2755.8,2916.78,3071.15
-6.175,-185.25,11.1091,2.01074,90.0132,-0.00377925,-0.0017388,0,31.4926,-302.202,569.135,2691.03,2809.24,3033.6,2759.59,2919.83,3076.15
-6.16667,-185,11.1259,2.01453,90.0135,-0.00450841,-0.00207302,1.63E-07,33.1654,-304.124,574.106,2694.23,2811.86,3038.94,2763.6,2923.01,3081.24
-6.15833,-184.75,11.1428,2.01829,90.0137,-0.00530386,-0.00243728,2.26E-07,34.8738,-305.953,579.281,2697.67,2814.62,3044.39,2767.82,2926.29,3086.42
-6.15,-184.5,11.1596,2.02206,90.014,-0.00616607,-0.00283174,3.05E-07,36.6163,-307.696,584.653,2701.33,2817.54,3049.95,2772.25,2929.68,3091.68
-6.14167,-184.25,11.1766,2.02576,90.0142,-0.00709553,-0.00325658,4.04E-07,38.393,-309.345,590.214,2705.21,2820.6,3055.61,2776.88,2933.17,3097.02
-6.13333,-184,11.1935,2.0295,90.0145,-0.00809273,-0.00371196,5.23E-07,40.2006,-310.914,595.958,2709.29,2823.79,3061.38,2781.7,2936.76,3102.45
-6.125,-183.75,11.2105,2.03322,90.0148,-0.00915819,-0.00419803,6.69E-07,42.0393,-312.396,601.875,2713.58,2827.12,3067.24,2786.71,2940.44,3107.94
-6.11667,-183.5,11.2275,2.03699,90.015,-0.0102924,-0.00471498,8.46E-07,43.9105,-313.792,607.958,2718.07,2830.58,3073.2,2791.9,2944.21,3113.5
-6.10833,-183.25,11.2446,2.04076,90.0153,-0.0114959,-0.00526297,-5.78E-06,45.8111,-315.1,614.2,2722.74,2834.16,3079.24,2797.27,2948.06,3119.12
-6.1,-183,11.2617,2.04448,90.0156,-0.0127691,-0.00584217,1.30E-06,47.7428,-316.328,620.593,2727.6,2837.86,3085.36,2802.8,2951.99,3124.8
-6.09167,-182.75,11.2788,2.04822,90.0159,-0.0141126,-0.00645275,1.59E-06,49.7024,-317.469,627.13,2732.65,2841.67,3091.55,2808.49,2955.99,3130.53
-6.08333,-182.5,11.2959,2.0519,90.0162,-0.015527,-0.00709489,1.92E-06,51.6898,-318.529,633.802,2737.85,2845.58,3097.82,2814.34,2960.07,3136.31
-6.075,-182.25,11.3131,2.05559,90.0164,-0.0170127,-0.00776876,2.30E-06,53.7052,-319.509,640.603,2743.23,2849.6,3104.15,2820.33,2964.21,3142.14
-6.06667,-182,11.3303,2.05931,90.0167,-0.0185703,-0.00847455,2.74E-06,55.7485,-320.408,647.524,2748.76,2853.72,3110.54,2826.46,2968.41,3148.01
-6.05833,-181.75,11.3476,2.06301,90.017,-0.0202004,-0.00921242,-3.58E-06,57.8166,-321.221,654.558,2754.44,2857.93,3116.99,2832.73,2972.67,3153.91
-6.05,-181.5,11.3648,2.06676,90.0173,-0.0219034,-0.00998255,3.81E-06,59.911,-321.958,661.698,2760.26,2862.23,3123.49,2839.13,2976.98,3159.85
-6.04167,-181.25,11.3821,2.07045,90.0176,-0.02368,-0.0107851,-2.37E-06,62.0303,-322.616,668.934,2766.23,2866.61,3130.04,2845.64,2981.33,3165.81
-6.03333,-181,11.3995,2.07413,90.0179,-0.0255307,-0.0116204,5.18E-06,64.1743,-323.193,676.261,2772.32,2871.06,3136.62,2852.27,2985.73,3171.79
-6.025,-180.75,11.4168,2.0778,90.0182,-0.0274561,-0.0124884,5.98E-06,66.3401,-323.695,683.671,2778.53,2875.59,3143.25,2859,2990.17,3177.8
-6.01667,-180.5,11.4342,2.08145,90.0185,-0.0294567,-0.0133894,6.88E-06,68.5307,-324.116,691.155,2784.87,2880.18,3149.9,2865.84,2994.63,3183.81
-6.00833,-180.25,11.4516,2.08513,90.0188,-0.0315331,-0.0143236,7.88E-06,70.7414,-324.458,698.705,2791.31,2884.84,3156.57,2872.77,2999.13,3189.83
-6,-180,11.4691,2.0888,90.0191,-0.033686,-0.0152912,8.99E-06,72.9753,-324.73,706.316,2797.85,2889.55,3163.27,2879.78,3003.65,3195.86
-5.99167,-179.75,11.4866,2.09245,90.0194,-0.0359159,-0.0162924,1.02E-05,75.2295,-324.929,713.978,2804.49,2894.3,3169.99,2886.88,3008.18,3201.88
-5.98333,-179.5,11.5041,2.09613,90.0197,-0.0382234,-0.0173273,1.16E-05,77.5022,-325.047,721.684,2811.22,2899.11,3176.71,2894.04,3012.73,3207.9
-5.975,-179.25,11.5216,2.09978,90.02,-0.0406091,-0.0183962,1.30E-05,79.7951,-325.096,729.427,2818.03,2903.95,3183.43,2901.28,3017.29,3213.91
-5.96667,-179,11.5392,2.10341,90.0204,-0.0430737,-0.0194992,1.47E-05,82.1066,-325.065,737.198,2824.91,2908.83,3190.16,2908.57,3021.85,3219.9
-5.95833,-178.75,11.5568,2.10706,90.0207,-0.0456177,-0.0206366,1.64E-05,84.4367,-324.966,744.991,2831.86,2913.73,3196.88,2915.91,3026.41,3225.87
-5.95,-178.5,11.5744,2.11068,90.021,-0.0482418,-0.0218085,1.15E-05,86.7838,-324.799,752.797,2838.87,2918.65,3203.59,2923.3,3030.96,3231.82
-5.94167,-178.25,11.5921,2.11431,90.0213,-0.0509467,-0.0230151,1.36E-05,89.1464,-324.557,760.61,2845.94,2923.59,3210.28,2930.73,3035.5,3237.74
-5.93333,-178,11.6098,2.11794,90.0216,-0.0537329,-0.0242567,2.27E-05,91.5261,-324.247,768.421,2853.05,2928.54,3216.95,2938.18,3040.02,3243.62
-5.925,-177.75,11.6275,2.12157,90.022,-0.0566011,-0.0255335,1.84E-05,93.9213,-323.862,776.222,2860.2,2933.5,3223.6,2945.67,3044.51,3249.46
-5.91667,-177.5,11.6453,2.12517,90.0223,-0.059552,-0.0268456,2.79E-05,96.3289,-323.416,784.006,2867.38,2938.46,3230.21,2953.16,3048.99,3255.26
-5.90833,-177.25,11.6631,2.12875,90.0226,-0.0625862,-0.0281932,3.08E-05,98.7521,-322.895,791.765,2874.59,2943.4,3236.78,2960.68,3053.42,3261.01
-5.9,-177,11.6809,2.13238,90.023,-0.0657045,-0.0295767,3.39E-05,101.188,-322.312,799.493,2881.81,2948.34,3243.32,2968.19,3057.82,3266.7
-5.89167,-176.75,11.6987,2.13596,90.0233,-0.0689074,-0.0309961,3.73E-05,103.637,-321.655,807.18,2889.05,2953.26,3249.79,2975.7,3062.17,3272.33
-5.88333,-176.5,11.7166,2.13957,90.0237,-0.0721958,-0.0324516,4.09E-05,106.096,-320.929,814.82,2896.29,2958.15,3256.22,2983.2,3066.47,3277.9
-5.875,-176.25,11.7345,2.14312,90.024,-0.0755701,-0.0339437,3.79E-05,108.567,-320.148,822.404,2903.53,2963.01,3262.59,2990.68,3070.72,3283.4
-5.86667,-176,11.7524,2.14673,90.0243,-0.0790313,-0.0354723,4.89E-05,111.049,-319.298,829.926,2910.75,2967.83,3268.89,2998.14,3074.91,3288.82
-5.85833,-175.75,11.7704,2.15029,90.0247,-0.08258,-0.0370377,5.34E-05,113.539,-318.387,837.378,2917.96,2972.62,3275.12,3005.56,3079.03,3294.16
-5.85,-175.5,11.7884,2.15382,90.025,-0.0862168,-0.0386402,5.13E-05,116.039,-317.407,844.751,2925.14,2977.35,3281.28,3012.95,3083.08,3299.41
-5.84167,-175.25,11.8064,2.1574,90.0254,-0.0899426,-0.04028,6.32E-05,118.548,-316.371,852.038,2932.3,2982.02,3287.35,3020.29,3087.05,3304.58
-5.83333,-175,11.8245,2.16094,90.0257,-0.093758,-0.0419573,6.86E-05,121.062,-315.274,859.232,2939.41,2986.64,3293.33,3027.58,3090.93,3309.64
-5.825,-174.75,11.8426,2.16452,90.0261,-0.0976639,-0.0436723,7.44E-05,123.586,-314.114,866.326,2946.47,2991.19,3299.23,3034.81,3094.73,3314.61
-5.81667,-174.5,11.8607,2.16805,90.0265,-0.101661,-0.0454253,8.06E-05,126.115,-312.886,873.31,2953.48,2995.67,3305.02,3041.98,3098.43,3319.46
-5.80833,-174.25,11.8788,2.17163,90.0268,-0.10575,-0.0472165,8.71E-05,128.648,-311.603,880.178,2960.43,3000.06,3310.7,3049.07,3102.04,3324.2
-5.8,-174,11.897,2.17512,90.0272,-0.109931,-0.0490461,8.72E-05,131.187,-310.263,886.922,2967.32,3004.37,3316.28,3056.08,3105.53,3328.82
-5.79167,-173.75,11.9152,2.17861,90.0276,-0.114206,-0.0509143,0.000101441,133.731,-308.862,893.534,2974.12,3008.58,3321.74,3063.01,3108.91,3333.32
-5.78333,-173.5,11.9334,2.18214,90.0279,-0.118576,-0.0528214,0.000109268,136.277,-307.404,900.008,2980.85,3012.7,3327.07,3069.84,3112.18,3337.69
-5.775,-173.25,11.9517,2.18563,90.0283,-0.12304,-0.0547676,0.00011073,138.827,-305.885,906.334,2987.48,3016.71,3332.28,3076.57,3115.31,3341.92
-5.76667,-173,11.9699,2.18917,90.0287,-0.1276,-0.0567531,0.000126337,141.377,-304.316,912.506,2994.02,3020.62,3337.35,3083.19,3118.32,3346.01
-5.75833,-172.75,11.9883,2.19266,90.029,-0.132257,-0.0587783,0.000135618,143.931,-302.685,918.516,3000.46,3024.4,3342.29,3089.7,3121.19,3349.96
-5.75,-172.5,12.0066,2.19619,90.0294,-0.137011,-0.0608433,0.000145426,146.484,-301.005,924.356,3006.78,3028.05,3347.07,3096.08,3123.92,3353.75
-5.74167,-172.25,12.025,2.19963,90.0298,-0.141864,-0.0629484,0.000155788,149.037,-299.268,930.018,3012.99,3031.58,3351.71,3102.34,3126.5,3357.39
-5.73333,-172,12.0434,2.20312,90.0302,-0.146816,-0.0650938,0.000166721,151.589,-297.476,935.496,3019.07,3034.97,3356.19,3108.46,3128.93,3360.86
-5.725,-171.75,12.0618,2.20661,90.0306,-0.151868,-0.0672798,0.000178246,154.141,-295.628,940.78,3025.03,3038.22,3360.5,3114.44,3131.19,3364.15
-5.71667,-171.5,12.0803,2.21005,90.031,-0.15702,-0.0695067,0.000183563,156.69,-293.737,945.865,3030.83,3041.31,3364.65,3120.27,3133.29,3367.28
-5.70833,-171.25,12.0988,2.21354,90.0314,-0.162274,-0.0717746,0.00019635,159.237,-291.784,950.741,3036.5,3044.25,3368.62,3125.95,3135.21,3370.22
-5.7,-171,12.1173,2.21698,90.0318,-0.167631,-0.0740838,0.000216642,161.779,-289.787,955.402,3042.02,3047.02,3372.41,3131.46,3136.95,3372.98
-5.69167,-170.75,12.1358,2.22042,90.0322,-0.173091,-0.0764347,0.000230791,164.317,-287.74,959.84,3047.37,3049.63,3376.01,3136.8,3138.51,3375.55
-5.68333,-170.5,12.1544,2.22382,90.0325,-0.178656,-0.0788274,0.000245667,166.852,-285.638,964.046,3052.56,3052.06,3379.42,3141.97,3139.88,3377.91
-5.675,-170.25,12.173,2.2273,90.033,-0.184326,-0.0812622,0.000261292,169.379,-283.493,968.014,3057.57,3054.3,3382.63,3146.95,3141.05,3380.08
-5.66667,-170,12.1916,2.2307,90.0334,-0.190102,-0.0837394,0.000277693,171.901,-281.297,971.736,3062.41,3056.36,3385.63,3151.75,3142.01,3382.03
-5.65833,-169.75,12.2103,2.23414,90.0338,-0.195985,-0.0862593,0.0002949,174.416,-279.053,975.204,3067.05,3058.22,3388.42,3156.35,3142.76,3383.76
-5.65,-169.5,12.229,2.23758,90.0342,-0.201976,-0.088822,0.000312939,176.924,-276.764,978.411,3071.5,3059.87,3391,3160.74,3143.3,3385.27
-5.64167,-169.25,12.2477,2.24093,90.0346,-0.208077,-0.091428,0.000331848,179.423,-274.427,981.348,3075.75,3061.32,3393.35,3164.93,3143.61,3386.56
-5.63333,-169,12.2665,2.24437,90.035,-0.214287,-0.0940774,0.000351655,181.913,-272.045,984.009,3079.8,3062.55,3395.48,3168.9,3143.69,3387.61
-5.625,-168.75,12.2852,2.24777,90.0354,-0.220607,-0.0967705,0.000372386,184.393,-269.621,986.385,3083.63,3063.56,3397.37,3172.65,3143.54,3388.42
-5.61667,-168.5,12.304,2.25116,90.0358,-0.22704,-0.0995077,0.000394085,186.863,-267.153,988.469,3087.23,3064.34,3399.02,3176.17,3143.14,3388.99
-5.60833,-168.25,12.3229,2.25456,90.0363,-0.233586,-0.102289,0.000409945,189.322,-264.641,990.254,3090.61,3064.89,3400.42,3179.45,3142.5,3389.31
-5.6,-168,12.3417,2.25786,90.0367,-0.240245,-0.105115,0.000440496,191.768,-262.086,991.731,3093.76,3065.2,3401.57,3182.49,3141.6,3389.36
